fecha,sucursal,tamano,n_tickets,ingreso_total_mxn,n_con_bebida,tasa_conversion_bebida
2025-12-01,Juriquilla,Chico,133,22230.0,110,0.8271
2025-12-01,Juriquilla,Grande,78,20565.0,57,0.7308
2025-12-01,Juriquilla,Mediano,182,38670.0,128,0.7033
2025-12-02,Campanario,Chico,90,14975.0,72,0.8
2025-12-02,Campanario,Grande,61,16000.0,43,0.7049
2025-12-02,Campanario,Mediano,179,38245.0,131,0.7318
2025-12-02,Centro Sur,Chico,63,10525.0,52,0.8254
2025-12-02,Centro Sur,Grande,52,13795.0,41,0.7885
2025-12-02,Centro Sur,Mediano,112,23915.0,82,0.7321
2025-12-02,El Refugio,Chico,92,14930.0,65,0.7065
2025-12-02,El Refugio,Grande,53,13590.0,29,0.5472
2025-12-02,El Refugio,Mediano,134,28695.0,100,0.7463
2025-12-02,Jurica,Chico,62,10235.0,48,0.7742
2025-12-02,Jurica,Grande,39,10195.0,26,0.6667
2025-12-02,Jurica,Mediano,104,22510.0,84,0.8077
2025-12-02,Juriquilla,Chico,114,18665.0,85,0.7456
2025-12-02,Juriquilla,Grande,84,22030.0,59,0.7024
2025-12-02,Juriquilla,Mediano,200,43070.0,156,0.78
2025-12-03,Campanario,Chico,120,19635.0,88,0.7333
2025-12-03,Campanario,Grande,78,20440.0,54,0.6923
2025-12-03,Campanario,Mediano,183,39680.0,149,0.8142
2025-12-03,Centro Sur,Chico,63,10350.0,48,0.7619
2025-12-03,Centro Sur,Grande,38,9940.0,26,0.6842
2025-12-03,Centro Sur,Mediano,94,20160.0,71,0.7553
2025-12-03,El Refugio,Chico,93,15170.0,67,0.7204
2025-12-03,El Refugio,Grande,57,14985.0,41,0.7193
2025-12-03,El Refugio,Mediano,134,28385.0,92,0.6866
2025-12-03,Jurica,Chico,76,12735.0,63,0.8289
2025-12-03,Jurica,Grande,37,9820.0,29,0.7838
2025-12-03,Jurica,Mediano,108,23260.0,84,0.7778
2025-12-03,Juriquilla,Chico,102,17090.0,86,0.8431
2025-12-03,Juriquilla,Grande,81,21640.0,68,0.8395
2025-12-03,Juriquilla,Mediano,177,37825.0,130,0.7345
2025-12-04,Campanario,Chico,96,15615.0,68,0.7083
2025-12-04,Campanario,Grande,71,18635.0,50,0.7042
2025-12-04,Campanario,Mediano,197,41970.0,144,0.731
2025-12-04,Centro Sur,Chico,67,11145.0,54,0.806
2025-12-04,Centro Sur,Grande,37,9715.0,26,0.7027
2025-12-04,Centro Sur,Mediano,98,20935.0,72,0.7347
2025-12-04,El Refugio,Chico,91,14950.0,69,0.7582
2025-12-04,El Refugio,Grande,48,12585.0,33,0.6875
2025-12-04,El Refugio,Mediano,141,30060.0,101,0.7163
2025-12-04,Jurica,Chico,85,14005.0,65,0.7647
2025-12-04,Jurica,Grande,50,13150.0,36,0.72
2025-12-04,Jurica,Mediano,108,22985.0,77,0.713
2025-12-04,Juriquilla,Chico,114,18725.0,86,0.7544
2025-12-04,Juriquilla,Grande,96,25480.0,75,0.7812
2025-12-04,Juriquilla,Mediano,188,40225.0,140,0.7447
2025-12-05,Campanario,Chico,84,13955.0,68,0.8095
2025-12-05,Campanario,Grande,47,12220.0,30,0.6383
2025-12-05,Campanario,Mediano,147,31520.0,111,0.7551
2025-12-05,Centro Sur,Chico,57,9265.0,40,0.7018
2025-12-05,Centro Sur,Grande,43,11360.0,32,0.7442
2025-12-05,Centro Sur,Mediano,89,18835.0,61,0.6854
2025-12-05,El Refugio,Chico,75,12295.0,55,0.7333
2025-12-05,El Refugio,Grande,41,11025.0,36,0.878
2025-12-05,El Refugio,Mediano,119,25405.0,87,0.7311
2025-12-05,Jurica,Chico,63,10625.0,54,0.8571
2025-12-05,Jurica,Grande,35,9335.0,28,0.8
2025-12-05,Jurica,Mediano,79,16985.0,61,0.7722
2025-12-05,Juriquilla,Chico,88,14630.0,71,0.8068
2025-12-05,Juriquilla,Grande,52,13685.0,38,0.7308
2025-12-05,Juriquilla,Mediano,162,34495.0,116,0.716
2025-12-06,Campanario,Chico,112,18260.0,81,0.7232
2025-12-06,Campanario,Grande,62,16330.0,45,0.7258
2025-12-06,Campanario,Mediano,158,33880.0,118,0.7468
2025-12-06,Centro Sur,Chico,51,8325.0,37,0.7255
2025-12-06,Centro Sur,Grande,32,8350.0,21,0.6562
2025-12-06,Centro Sur,Mediano,102,21790.0,75,0.7353
2025-12-06,El Refugio,Chico,83,13635.0,62,0.747
2025-12-06,El Refugio,Grande,49,13015.0,39,0.7959
2025-12-06,El Refugio,Mediano,123,26410.0,94,0.7642
2025-12-06,Jurica,Chico,59,9710.0,45,0.7627
2025-12-06,Jurica,Grande,33,8615.0,22,0.6667
2025-12-06,Jurica,Mediano,88,18870.0,66,0.75
2025-12-06,Juriquilla,Chico,102,16815.0,78,0.7647
2025-12-06,Juriquilla,Grande,64,16965.0,49,0.7656
2025-12-06,Juriquilla,Mediano,168,35565.0,115,0.6845
2025-12-07,Campanario,Chico,83,13505.0,59,0.7108
2025-12-07,Campanario,Grande,73,19395.0,57,0.7808
2025-12-07,Campanario,Mediano,151,32430.0,116,0.7682
2025-12-07,Centro Sur,Chico,53,8780.0,41,0.7736
2025-12-07,Centro Sur,Grande,30,7830.0,20,0.6667
2025-12-07,Centro Sur,Mediano,98,21140.0,77,0.7857
2025-12-07,El Refugio,Chico,68,11205.0,52,0.7647
2025-12-07,El Refugio,Grande,48,12715.0,37,0.7708
2025-12-07,El Refugio,Mediano,134,28875.0,104,0.7761
2025-12-07,Jurica,Chico,48,7765.0,33,0.6875
2025-12-07,Jurica,Grande,34,9125.0,29,0.8529
2025-12-07,Jurica,Mediano,100,21460.0,76,0.76
2025-12-07,Juriquilla,Chico,89,14810.0,72,0.809
2025-12-07,Juriquilla,Grande,69,18315.0,54,0.7826
2025-12-07,Juriquilla,Mediano,149,31990.0,114,0.7651
2025-12-08,Campanario,Chico,110,17945.0,80,0.7273
2025-12-08,Campanario,Grande,68,18060.0,53,0.7794
2025-12-08,Campanario,Mediano,172,36695.0,124,0.7209
2025-12-08,Centro Sur,Chico,63,10465.0,50,0.7937
2025-12-08,Centro Sur,Grande,45,11910.0,34,0.7556
2025-12-08,Centro Sur,Mediano,112,24065.0,86,0.7679
2025-12-08,El Refugio,Chico,81,13555.0,67,0.8272
2025-12-08,El Refugio,Grande,68,18035.0,52,0.7647
2025-12-08,El Refugio,Mediano,145,30820.0,102,0.7034
2025-12-08,Jurica,Chico,65,10700.0,49,0.7538
2025-12-08,Jurica,Grande,49,13085.0,40,0.8163
2025-12-08,Jurica,Mediano,119,25565.0,91,0.7647
2025-12-08,Juriquilla,Chico,119,19380.0,85,0.7143
2025-12-08,Juriquilla,Grande,87,22865.0,62,0.7126
2025-12-08,Juriquilla,Mediano,191,40815.0,141,0.7382
2025-12-09,Campanario,Chico,93,15305.0,70,0.7527
2025-12-09,Campanario,Grande,101,26520.0,71,0.703
2025-12-09,Campanario,Mediano,184,39570.0,142,0.7717
2025-12-09,Centro Sur,Chico,70,11355.0,49,0.7
2025-12-09,Centro Sur,Grande,41,10665.0,26,0.6341
2025-12-09,Centro Sur,Mediano,104,22155.0,75,0.7212
2025-12-09,El Refugio,Chico,94,15365.0,68,0.7234
2025-12-09,El Refugio,Grande,57,14995.0,41,0.7193
2025-12-09,El Refugio,Mediano,147,31605.0,113,0.7687
2025-12-09,Jurica,Chico,70,11305.0,48,0.6857
2025-12-09,Jurica,Grande,44,11855.0,39,0.8864
2025-12-09,Jurica,Mediano,104,22465.0,83,0.7981
2025-12-09,Juriquilla,Chico,118,19630.0,94,0.7966
2025-12-09,Juriquilla,Grande,81,21145.0,54,0.6667
2025-12-09,Juriquilla,Mediano,195,41500.0,138,0.7077
2025-12-10,Campanario,Chico,104,16920.0,74,0.7115
2025-12-10,Campanario,Grande,81,21340.0,59,0.7284
2025-12-10,Campanario,Mediano,163,34875.0,122,0.7485
2025-12-10,Centro Sur,Chico,64,10785.0,55,0.8594
2025-12-10,Centro Sur,Grande,47,12580.0,39,0.8298
2025-12-10,Centro Sur,Mediano,113,24310.0,87,0.7699
2025-12-10,El Refugio,Chico,90,14620.0,63,0.7
2025-12-10,El Refugio,Grande,59,15555.0,43,0.7288
2025-12-10,El Refugio,Mediano,148,31625.0,109,0.7365
2025-12-10,Jurica,Chico,62,10365.0,51,0.8226
2025-12-10,Jurica,Grande,39,10400.0,32,0.8205
2025-12-10,Jurica,Mediano,92,19775.0,71,0.7717
2025-12-10,Juriquilla,Chico,95,15455.0,67,0.7053
2025-12-10,Juriquilla,Grande,70,18640.0,56,0.8
2025-12-10,Juriquilla,Mediano,165,35015.0,115,0.697
2025-12-11,Campanario,Chico,108,17920.0,86,0.7963
2025-12-11,Campanario,Grande,60,15855.0,45,0.75
2025-12-11,Campanario,Mediano,168,35815.0,121,0.7202
2025-12-11,Centro Sur,Chico,60,9755.0,43,0.7167
2025-12-11,Centro Sur,Grande,46,12045.0,31,0.6739
2025-12-11,Centro Sur,Mediano,98,20790.0,68,0.6939
2025-12-11,El Refugio,Chico,83,13650.0,63,0.759
2025-12-11,El Refugio,Grande,66,17580.0,53,0.803
2025-12-11,El Refugio,Mediano,147,31695.0,115,0.7823
2025-12-11,Jurica,Chico,60,9710.0,42,0.7
2025-12-11,Jurica,Grande,55,14320.0,36,0.6545
2025-12-11,Jurica,Mediano,108,22895.0,74,0.6852
2025-12-11,Juriquilla,Chico,110,18065.0,83,0.7545
2025-12-11,Juriquilla,Grande,64,16760.0,44,0.6875
2025-12-11,Juriquilla,Mediano,197,42575.0,157,0.797
2025-12-12,Campanario,Chico,99,15905.0,66,0.6667
2025-12-12,Campanario,Grande,71,18590.0,49,0.6901
2025-12-12,Campanario,Mediano,167,35415.0,117,0.7006
2025-12-12,Centro Sur,Chico,66,10930.0,52,0.7879
2025-12-12,Centro Sur,Grande,36,9630.0,30,0.8333
2025-12-12,Centro Sur,Mediano,123,26350.0,92,0.748
2025-12-12,El Refugio,Chico,79,13065.0,62,0.7848
2025-12-12,El Refugio,Grande,48,12905.0,42,0.875
2025-12-12,El Refugio,Mediano,129,27480.0,93,0.7209
2025-12-12,Jurica,Chico,61,10030.0,46,0.7541
2025-12-12,Jurica,Grande,27,7125.0,20,0.7407
2025-12-12,Jurica,Mediano,86,18280.0,61,0.7093
2025-12-12,Juriquilla,Chico,78,12670.0,55,0.7051
2025-12-12,Juriquilla,Grande,61,15965.0,42,0.6885
2025-12-12,Juriquilla,Mediano,136,28985.0,99,0.7279
2025-12-13,Campanario,Chico,94,15410.0,70,0.7447
2025-12-13,Campanario,Grande,70,18345.0,49,0.7
2025-12-13,Campanario,Mediano,164,35310.0,127,0.7744
2025-12-13,Centro Sur,Chico,65,10560.0,46,0.7077
2025-12-13,Centro Sur,Grande,36,9715.0,32,0.8889
2025-12-13,Centro Sur,Mediano,96,20465.0,70,0.7292
2025-12-13,El Refugio,Chico,74,12195.0,56,0.7568
2025-12-13,El Refugio,Grande,49,12980.0,37,0.7551
2025-12-13,El Refugio,Mediano,117,25105.0,88,0.7521
2025-12-13,Jurica,Chico,60,9730.0,42,0.7
2025-12-13,Jurica,Grande,44,11670.0,34,0.7727
2025-12-13,Jurica,Mediano,90,19400.0,70,0.7778
2025-12-13,Juriquilla,Chico,84,13680.0,60,0.7143
2025-12-13,Juriquilla,Grande,57,14880.0,38,0.6667
2025-12-13,Juriquilla,Mediano,158,34135.0,125,0.7911
2025-12-14,Campanario,Chico,94,15460.0,71,0.7553
2025-12-14,Campanario,Grande,47,12495.0,37,0.7872
2025-12-14,Campanario,Mediano,140,30075.0,107,0.7643
2025-12-14,Centro Sur,Chico,63,10365.0,48,0.7619
2025-12-14,Centro Sur,Grande,31,8255.0,25,0.8065
2025-12-14,Centro Sur,Mediano,97,20680.0,70,0.7216
2025-12-14,El Refugio,Chico,68,11275.0,54,0.7941
2025-12-14,El Refugio,Grande,58,15180.0,40,0.6897
2025-12-14,El Refugio,Mediano,119,25515.0,90,0.7563
2025-12-14,Jurica,Chico,49,7740.0,29,0.5918
2025-12-14,Jurica,Grande,37,9630.0,24,0.6486
2025-12-14,Jurica,Mediano,96,20465.0,70,0.7292
2025-12-14,Juriquilla,Chico,84,13725.0,61,0.7262
2025-12-14,Juriquilla,Grande,65,17500.0,57,0.8769
2025-12-14,Juriquilla,Mediano,166,35645.0,127,0.7651
2025-12-15,Campanario,Chico,79,13205.0,65,0.8228
2025-12-15,Campanario,Grande,80,21210.0,62,0.775
2025-12-15,Campanario,Mediano,191,40580.0,135,0.7068
2025-12-15,Centro Sur,Chico,66,10945.0,52,0.7879
2025-12-15,Centro Sur,Grande,45,11985.0,36,0.8
2025-12-15,Centro Sur,Mediano,105,22665.0,83,0.7905
2025-12-15,El Refugio,Chico,96,15970.0,78,0.8125
2025-12-15,El Refugio,Grande,59,15655.0,46,0.7797
2025-12-15,El Refugio,Mediano,144,30740.0,106,0.7361
2025-12-15,Jurica,Chico,50,8460.0,43,0.86
2025-12-15,Jurica,Grande,40,10575.0,30,0.75
2025-12-15,Jurica,Mediano,117,25220.0,91,0.7778
2025-12-15,Juriquilla,Chico,108,17760.0,81,0.75
2025-12-15,Juriquilla,Grande,67,17645.0,49,0.7313
2025-12-15,Juriquilla,Mediano,207,44355.0,155,0.7488
2025-12-16,Campanario,Chico,115,19060.0,90,0.7826
2025-12-16,Campanario,Grande,74,19490.0,54,0.7297
2025-12-16,Campanario,Mediano,159,34340.0,125,0.7862
2025-12-16,Centro Sur,Chico,81,13395.0,63,0.7778
2025-12-16,Centro Sur,Grande,39,10300.0,29,0.7436
2025-12-16,Centro Sur,Mediano,108,23065.0,78,0.7222
2025-12-16,El Refugio,Chico,77,12320.0,49,0.6364
2025-12-16,El Refugio,Grande,55,14770.0,47,0.8545
2025-12-16,El Refugio,Mediano,143,30540.0,104,0.7273
2025-12-16,Jurica,Chico,67,11145.0,54,0.806
2025-12-16,Jurica,Grande,44,11755.0,36,0.8182
2025-12-16,Jurica,Mediano,126,26810.0,90,0.7143
2025-12-16,Juriquilla,Chico,131,21455.0,96,0.7328
2025-12-16,Juriquilla,Grande,68,18085.0,54,0.7941
2025-12-16,Juriquilla,Mediano,189,41025.0,155,0.8201
2025-12-17,Campanario,Chico,103,16875.0,76,0.7379
2025-12-17,Campanario,Grande,74,19670.0,58,0.7838
2025-12-17,Campanario,Mediano,196,41800.0,141,0.7194
2025-12-17,Centro Sur,Chico,70,11260.0,47,0.6714
2025-12-17,Centro Sur,Grande,51,13485.0,39,0.7647
2025-12-17,Centro Sur,Mediano,104,22255.0,76,0.7308
2025-12-17,El Refugio,Chico,91,14995.0,70,0.7692
2025-12-17,El Refugio,Grande,53,13880.0,36,0.6792
2025-12-17,El Refugio,Mediano,167,36035.0,132,0.7904
2025-12-17,Jurica,Chico,71,11850.0,58,0.8169
2025-12-17,Jurica,Grande,43,11465.0,35,0.814
2025-12-17,Jurica,Mediano,110,23595.0,83,0.7545
2025-12-17,Juriquilla,Chico,95,15845.0,77,0.8105
2025-12-17,Juriquilla,Grande,85,22640.0,68,0.8
2025-12-17,Juriquilla,Mediano,190,40875.0,146,0.7684
2025-12-18,Campanario,Chico,112,18655.0,90,0.8036
2025-12-18,Campanario,Grande,68,17795.0,47,0.6912
2025-12-18,Campanario,Mediano,188,39915.0,131,0.6968
2025-12-18,Centro Sur,Chico,66,10850.0,49,0.7424
2025-12-18,Centro Sur,Grande,53,14065.0,41,0.7736
2025-12-18,Centro Sur,Mediano,101,21820.0,81,0.802
2025-12-18,El Refugio,Chico,80,13130.0,61,0.7625
2025-12-18,El Refugio,Grande,56,14970.0,46,0.8214
2025-12-18,El Refugio,Mediano,152,32535.0,113,0.7434
2025-12-18,Jurica,Chico,62,10185.0,46,0.7419
2025-12-18,Jurica,Grande,40,10605.0,31,0.775
2025-12-18,Jurica,Mediano,102,22065.0,82,0.8039
2025-12-18,Juriquilla,Chico,113,18750.0,90,0.7965
2025-12-18,Juriquilla,Grande,55,14605.0,43,0.7818
2025-12-18,Juriquilla,Mediano,187,40100.0,141,0.754
2025-12-19,Campanario,Chico,80,13410.0,67,0.8375
2025-12-19,Campanario,Grande,71,18825.0,55,0.7746
2025-12-19,Campanario,Mediano,148,31940.0,117,0.7905
2025-12-19,Centro Sur,Chico,57,9535.0,47,0.8246
2025-12-19,Centro Sur,Grande,35,9280.0,27,0.7714
2025-12-19,Centro Sur,Mediano,83,17545.0,56,0.6747
2025-12-19,El Refugio,Chico,67,11115.0,53,0.791
2025-12-19,El Refugio,Grande,52,13790.0,40,0.7692
2025-12-19,El Refugio,Mediano,135,29210.0,108,0.8
2025-12-19,Jurica,Chico,62,9985.0,41,0.6613
2025-12-19,Jurica,Grande,53,13785.0,34,0.6415
2025-12-19,Jurica,Mediano,86,18350.0,63,0.7326
2025-12-19,Juriquilla,Chico,97,15930.0,72,0.7423
2025-12-19,Juriquilla,Grande,65,17135.0,47,0.7231
2025-12-19,Juriquilla,Mediano,140,30140.0,109,0.7786
2025-12-20,Campanario,Chico,95,15730.0,74,0.7789
2025-12-20,Campanario,Grande,57,15010.0,41,0.7193
2025-12-20,Campanario,Mediano,132,28390.0,102,0.7727
2025-12-20,Centro Sur,Chico,64,10440.0,46,0.7188
2025-12-20,Centro Sur,Grande,45,12110.0,39,0.8667
2025-12-20,Centro Sur,Mediano,84,18055.0,64,0.7619
2025-12-20,El Refugio,Chico,65,10460.0,43,0.6615
2025-12-20,El Refugio,Grande,44,11545.0,31,0.7045
2025-12-20,El Refugio,Mediano,128,27295.0,92,0.7188
2025-12-20,Jurica,Chico,58,9770.0,50,0.8621
2025-12-20,Jurica,Grande,31,8210.0,24,0.7742
2025-12-20,Jurica,Mediano,97,20680.0,70,0.7216
2025-12-20,Juriquilla,Chico,86,14215.0,67,0.7791
2025-12-20,Juriquilla,Grande,63,16765.0,50,0.7937
2025-12-20,Juriquilla,Mediano,164,34915.0,117,0.7134
2025-12-21,Campanario,Chico,105,17220.0,78,0.7429
2025-12-21,Campanario,Grande,64,16990.0,50,0.7812
2025-12-21,Campanario,Mediano,153,33145.0,124,0.8105
2025-12-21,Centro Sur,Chico,47,7810.0,38,0.8085
2025-12-21,Centro Sur,Grande,25,6430.0,14,0.56
2025-12-21,Centro Sur,Mediano,109,23210.0,78,0.7156
2025-12-21,El Refugio,Chico,67,10810.0,45,0.6716
2025-12-21,El Refugio,Grande,49,12760.0,32,0.6531
2025-12-21,El Refugio,Mediano,109,23170.0,77,0.7064
2025-12-21,Jurica,Chico,65,10650.0,48,0.7385
2025-12-21,Jurica,Grande,35,9165.0,24,0.6857
2025-12-21,Jurica,Mediano,80,17145.0,60,0.75
2025-12-21,Juriquilla,Chico,99,16270.0,74,0.7475
2025-12-21,Juriquilla,Grande,53,13925.0,38,0.717
2025-12-21,Juriquilla,Mediano,162,35215.0,133,0.821
2025-12-22,Campanario,Chico,110,18350.0,90,0.8182
2025-12-22,Campanario,Grande,69,18405.0,56,0.8116
2025-12-22,Campanario,Mediano,195,42090.0,154,0.7897
2025-12-22,Centro Sur,Chico,62,10350.0,51,0.8226
2025-12-22,Centro Sur,Grande,50,13310.0,40,0.8
2025-12-22,Centro Sur,Mediano,127,27280.0,97,0.7638
2025-12-22,El Refugio,Chico,88,14580.0,69,0.7841
2025-12-22,El Refugio,Grande,66,17205.0,44,0.6667
2025-12-22,El Refugio,Mediano,140,30055.0,106,0.7571
2025-12-22,Jurica,Chico,68,10940.0,45,0.6618
2025-12-22,Jurica,Grande,55,14640.0,44,0.8
2025-12-22,Jurica,Mediano,80,17020.0,58,0.725
2025-12-22,Juriquilla,Chico,108,18045.0,89,0.8241
2025-12-22,Juriquilla,Grande,71,18785.0,54,0.7606
2025-12-22,Juriquilla,Mediano,189,40480.0,142,0.7513
2025-12-23,Campanario,Chico,110,18025.0,81,0.7364
2025-12-23,Campanario,Grande,75,19620.0,51,0.68
2025-12-23,Campanario,Mediano,197,42880.0,165,0.8376
2025-12-23,Centro Sur,Chico,64,10400.0,45,0.7031
2025-12-23,Centro Sur,Grande,45,11860.0,33,0.7333
2025-12-23,Centro Sur,Mediano,110,23480.0,81,0.7364
2025-12-23,El Refugio,Chico,93,15105.0,66,0.7097
2025-12-23,El Refugio,Grande,57,15135.0,44,0.7719
2025-12-23,El Refugio,Mediano,153,33170.0,125,0.817
2025-12-23,Jurica,Chico,76,12775.0,64,0.8421
2025-12-23,Jurica,Grande,40,10485.0,28,0.7
2025-12-23,Jurica,Mediano,111,23690.0,81,0.7297
2025-12-23,Juriquilla,Chico,94,15690.0,77,0.8191
2025-12-23,Juriquilla,Grande,72,19235.0,59,0.8194
2025-12-23,Juriquilla,Mediano,185,39405.0,132,0.7135
2025-12-24,Campanario,Chico,86,14015.0,62,0.7209
2025-12-24,Campanario,Grande,61,16190.0,47,0.7705
2025-12-24,Campanario,Mediano,202,43030.0,145,0.7178
2025-12-24,Centro Sur,Chico,63,10170.0,43,0.6825
2025-12-24,Centro Sur,Grande,31,8040.0,20,0.6452
2025-12-24,Centro Sur,Mediano,106,22570.0,76,0.717
2025-12-24,El Refugio,Chico,76,12620.0,60,0.7895
2025-12-24,El Refugio,Grande,77,20255.0,55,0.7143
2025-12-24,El Refugio,Mediano,129,27755.0,100,0.7752
2025-12-24,Jurica,Chico,76,12520.0,58,0.7632
2025-12-24,Jurica,Grande,29,7715.0,23,0.7931
2025-12-24,Jurica,Mediano,102,21400.0,65,0.6373
2025-12-24,Juriquilla,Chico,111,18175.0,82,0.7387
2025-12-24,Juriquilla,Grande,65,17065.0,46,0.7077
2025-12-24,Juriquilla,Mediano,196,42040.0,148,0.7551
2025-12-25,Campanario,Chico,102,16685.0,75,0.7353
2025-12-25,Campanario,Grande,69,18105.0,49,0.7101
2025-12-25,Campanario,Mediano,201,43065.0,151,0.7512
2025-12-25,Centro Sur,Chico,65,10565.0,46,0.7077
2025-12-25,Centro Sur,Grande,43,11555.0,37,0.8605
2025-12-25,Centro Sur,Mediano,104,22230.0,76,0.7308
2025-12-25,El Refugio,Chico,88,14360.0,64,0.7273
2025-12-25,El Refugio,Grande,66,17385.0,48,0.7273
2025-12-25,El Refugio,Mediano,153,32675.0,112,0.732
2025-12-25,Jurica,Chico,60,10175.0,53,0.8833
2025-12-25,Jurica,Grande,43,11210.0,28,0.6512
2025-12-25,Jurica,Mediano,114,24415.0,86,0.7544
2025-12-25,Juriquilla,Chico,122,20080.0,93,0.7623
2025-12-25,Juriquilla,Grande,81,21295.0,58,0.716
2025-12-25,Juriquilla,Mediano,180,38660.0,137,0.7611
2025-12-26,Campanario,Chico,83,13655.0,63,0.759
2025-12-26,Campanario,Grande,59,15555.0,44,0.7458
2025-12-26,Campanario,Mediano,159,34425.0,128,0.805
2025-12-26,Centro Sur,Chico,44,7180.0,32,0.7273
2025-12-26,Centro Sur,Grande,27,7170.0,21,0.7778
2025-12-26,Centro Sur,Mediano,95,20205.0,67,0.7053
2025-12-26,El Refugio,Chico,72,11930.0,57,0.7917
2025-12-26,El Refugio,Grande,57,15020.0,42,0.7368
2025-12-26,El Refugio,Mediano,112,24160.0,88,0.7857
2025-12-26,Jurica,Chico,56,9270.0,44,0.7857
2025-12-26,Jurica,Grande,35,9150.0,24,0.6857
2025-12-26,Jurica,Mediano,116,24860.0,87,0.75
2025-12-26,Juriquilla,Chico,100,16400.0,75,0.75
2025-12-26,Juriquilla,Grande,64,17025.0,51,0.7969
2025-12-26,Juriquilla,Mediano,160,34025.0,114,0.7125
2025-12-27,Campanario,Chico,97,15690.0,66,0.6804
2025-12-27,Campanario,Grande,68,18335.0,60,0.8824
2025-12-27,Campanario,Mediano,167,36215.0,136,0.8144
2025-12-27,Centro Sur,Chico,54,8965.0,43,0.7963
2025-12-27,Centro Sur,Grande,41,10845.0,31,0.7561
2025-12-27,Centro Sur,Mediano,103,22425.0,86,0.835
2025-12-27,El Refugio,Chico,79,13185.0,65,0.8228
2025-12-27,El Refugio,Grande,60,16095.0,51,0.85
2025-12-27,El Refugio,Mediano,105,22930.0,90,0.8571
2025-12-27,Jurica,Chico,54,8715.0,37,0.6852
2025-12-27,Jurica,Grande,35,9345.0,29,0.8286
2025-12-27,Jurica,Mediano,96,20690.0,76,0.7917
2025-12-27,Juriquilla,Chico,75,12540.0,62,0.8267
2025-12-27,Juriquilla,Grande,63,16370.0,40,0.6349
2025-12-27,Juriquilla,Mediano,150,32225.0,115,0.7667
2025-12-28,Campanario,Chico,102,16525.0,70,0.6863
2025-12-28,Campanario,Grande,54,14335.0,42,0.7778
2025-12-28,Campanario,Mediano,135,28940.0,102,0.7556
2025-12-28,Centro Sur,Chico,54,8905.0,41,0.7593
2025-12-28,Centro Sur,Grande,43,11225.0,29,0.6744
2025-12-28,Centro Sur,Mediano,85,18215.0,64,0.7529
2025-12-28,El Refugio,Chico,80,13160.0,60,0.75
2025-12-28,El Refugio,Grande,38,10160.0,32,0.8421
2025-12-28,El Refugio,Mediano,137,28920.0,91,0.6642
2025-12-28,Jurica,Chico,62,10290.0,49,0.7903
2025-12-28,Jurica,Grande,38,10115.0,30,0.7895
2025-12-28,Jurica,Mediano,104,22270.0,78,0.75
2025-12-28,Juriquilla,Chico,94,15490.0,72,0.766
2025-12-28,Juriquilla,Grande,62,16330.0,45,0.7258
2025-12-28,Juriquilla,Mediano,144,30895.0,109,0.7569
2025-12-29,Campanario,Chico,111,18495.0,90,0.8108
2025-12-29,Campanario,Grande,60,15880.0,46,0.7667
2025-12-29,Campanario,Mediano,168,35890.0,123,0.7321
2025-12-29,Centro Sur,Chico,63,10315.0,46,0.7302
2025-12-29,Centro Sur,Grande,49,13195.0,43,0.8776
2025-12-29,Centro Sur,Mediano,108,22945.0,76,0.7037
2025-12-29,El Refugio,Chico,87,14180.0,62,0.7126
2025-12-29,El Refugio,Grande,64,17045.0,52,0.8125
2025-12-29,El Refugio,Mediano,135,29015.0,103,0.763
2025-12-29,Jurica,Chico,60,9905.0,46,0.7667
2025-12-29,Jurica,Grande,43,11565.0,37,0.8605
2025-12-29,Jurica,Mediano,96,20890.0,80,0.8333
2025-12-29,Juriquilla,Chico,130,21360.0,98,0.7538
2025-12-29,Juriquilla,Grande,70,18605.0,55,0.7857
2025-12-29,Juriquilla,Mediano,192,41230.0,146,0.7604
2025-12-30,Campanario,Chico,117,19455.0,94,0.8034
2025-12-30,Campanario,Grande,65,16955.0,44,0.6769
2025-12-30,Campanario,Mediano,183,39380.0,142,0.776
2025-12-30,Centro Sur,Chico,57,9255.0,40,0.7018
2025-12-30,Centro Sur,Grande,35,9175.0,24,0.6857
2025-12-30,Centro Sur,Mediano,100,21305.0,71,0.71
2025-12-30,El Refugio,Chico,88,14215.0,60,0.6818
2025-12-30,El Refugio,Grande,56,14775.0,42,0.75
2025-12-30,El Refugio,Mediano,143,30835.0,112,0.7832
2025-12-30,Jurica,Chico,80,13100.0,59,0.7375
2025-12-30,Jurica,Grande,47,12370.0,34,0.7234
2025-12-30,Jurica,Mediano,84,18145.0,67,0.7976
2025-12-30,Juriquilla,Chico,94,15340.0,68,0.7234
2025-12-30,Juriquilla,Grande,82,21765.0,64,0.7805
2025-12-30,Juriquilla,Mediano,187,40800.0,159,0.8503
2025-12-31,Campanario,Chico,124,20150.0,87,0.7016
2025-12-31,Campanario,Grande,75,19625.0,51,0.68
2025-12-31,Campanario,Mediano,193,41450.0,149,0.772
2025-12-31,Centro Sur,Chico,81,13365.0,63,0.7778
2025-12-31,Centro Sur,Grande,43,11395.0,33,0.7674
2025-12-31,Centro Sur,Mediano,110,23700.0,86,0.7818
2025-12-31,El Refugio,Chico,75,12415.0,59,0.7867
2025-12-31,El Refugio,Grande,54,14160.0,38,0.7037
2025-12-31,El Refugio,Mediano,146,31415.0,113,0.774
